"subject","version","assignmentId","role","punCostly","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","6","0","6","323","337","1","-140","2017-05-26 19:05:52","594"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","9","0","9","400","1109","0","0","2017-05-26 19:05:53","595"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","1","1","0","0","17","1","2","380","1172","0","-20","2017-05-26 19:05:55","596"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","3","0","3","357","1449","1","-50","2017-05-26 19:05:57","597"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","0","1","0","1","15","1","0","130","2745","1","-170","2017-05-26 19:05:58","598"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","1","0","0","0","17","1","2","389","1063","0","-20","2017-05-26 19:05:58","599"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","13","0","13","380","2668","0","-20","2017-05-26 19:05:58","600"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","1","1","0","0","20","1","5","380","286","0","-20","2017-05-26 19:05:59","601"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","10","0","10","290","1047","1","110","2017-05-26 19:05:59","602"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","7","0","7","312","492","1","-160","2017-05-26 19:05:59","603"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","10","0","10","400","829","0","0","2017-05-26 19:06:00","604"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","0","0","0","0","390","12258","1","10","2017-05-26 19:06:01","605"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","0","7","0","7","300","2034","0","-100","2017-05-26 19:06:02","606"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","1","0","0","1","15","1","0","349","3532","1","-42","2017-05-26 19:06:02","607"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","1","1","0","0","18","1","3","380","503","0","-20","2017-05-26 19:06:02","608"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","1","0","0","0","18","1","3","389","737","0","-20","2017-05-26 19:06:05","609"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","0","1","0","1","16","1","1","140","603","0","-180","2017-05-26 19:06:05","610"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","1","1","0","0","21","1","6","380","226","0","-20","2017-05-26 19:06:05","611"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","8","0","8","301","367","1","-180","2017-05-26 19:06:06","612"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","11","0","11","280","1399","1","120","2017-05-26 19:06:07","613"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","4","0","4","346","1352","1","-70","2017-05-26 19:06:07","614"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","11","0","11","400","774","0","0","2017-05-26 19:06:07","615"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","1","1","0","0","19","1","4","380","403","0","-20","2017-05-26 19:06:09","616"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","1","0","0","0","16","1","1","349","1225","0","-42","2017-05-26 19:06:11","617"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","0","1","0","1","17","1","2","150","588","0","-190","2017-05-26 19:06:13","618"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","1","1","0","1","370","1144","1","-10","2017-05-26 19:06:13","619"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","1","0","0","0","19","1","4","389","1448","0","-20","2017-05-26 19:06:13","620"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","0","0","0","389","3936","1","-20","2017-05-26 19:06:13","621"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","9","0","9","290","655","1","-200","2017-05-26 19:06:13","622"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","14","0","14","380","7981","0","-20","2017-05-26 19:06:14","623"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","8","0","8","280","1699","1","-120","2017-05-26 19:06:14","624"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","12","0","12","400","493","0","0","2017-05-26 19:06:14","625"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","12","0","12","270","1229","1","130","2017-05-26 19:06:15","626"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","1","0","0","0","380","6105","1","-20","2017-05-26 19:06:15","627"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","1","1","0","0","20","1","5","380","693","0","-20","2017-05-26 19:06:17","628"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","1","0","0","0","17","1","2","349","994","0","-42","2017-05-26 19:06:19","629"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","1","0","0","0","20","1","5","389","522","0","-20","2017-05-26 19:06:19","630"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","10","0","10","279","427","1","-220","2017-05-26 19:06:20","631"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","0","0","0","390","2905","1","10","2017-05-26 19:06:20","632"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","5","0","5","335","1202","1","-90","2017-05-26 19:06:20","633"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","13","0","13","400","556","0","0","2017-05-26 19:06:21","634"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","13","0","13","260","1187","1","140","2017-05-26 19:06:23","635"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","1","2","0","2","350","607","1","-30","2017-05-26 19:06:24","636"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","1","1","0","0","21","1","6","380","443","0","-20","2017-05-26 19:06:24","637"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","1","0","1","378","1528","1","-40","2017-05-26 19:06:25","638"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","1","0","0","0","18","1","3","349","806","0","-42","2017-05-26 19:06:26","639"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","1","0","0","0","21","1","6","389","403","0","-20","2017-05-26 19:06:26","640"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","1","0","1","380","446","1","20","2017-05-26 19:06:28","641"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","11","0","11","268","1495","1","-240","2017-05-26 19:06:28","642"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","14","0","14","400","1191","0","0","2017-05-26 19:06:29","643"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","6","0","6","324","1104","1","-110","2017-05-26 19:06:30","644"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","14","0","14","250","642","1","150","2017-05-26 19:06:31","645"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","1","3","0","3","330","611","1","-50","2017-05-26 19:06:31","646"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","0","9","0","9","280","673","0","-120","2017-05-26 19:06:32","647"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","1","0","0","0","19","1","4","349","406","0","-42","2017-05-26 19:06:32","648"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","2","0","2","367","445","1","-60","2017-05-26 19:06:34","649"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","1","0","1","380","8553","0","-20","2017-05-26 19:06:34","650"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","12","0","12","257","368","1","-260","2017-05-26 19:06:35","651"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","0","1","0","1","18","1","3","160","325","0","-200","2017-05-26 19:06:35","652"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","2","0","2","370","448","1","30","2017-05-26 19:06:36","653"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","1","1","0","0","15","1","0","370","3198","1","-10","2017-05-26 19:06:36","654"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","1","4","0","4","310","622","1","-70","2017-05-26 19:06:39","655"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","7","0","7","313","1212","1","-130","2017-05-26 19:06:39","656"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","13","0","13","246","710","1","-280","2017-05-26 19:06:42","657"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","3","0","3","360","102","1","40","2017-05-26 19:06:43","658"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","0","1","0","0","19","1","4","160","1672","0","-200","2017-05-26 19:06:44","659"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","1","5","0","5","290","305","1","-90","2017-05-26 19:06:46","660"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","2","0","2","380","4228","0","-20","2017-05-26 19:06:46","661"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","1","1","0","1","16","1","1","350","733","1","-30","2017-05-26 19:06:46","662"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","8","0","8","302","1201","1","-150","2017-05-26 19:06:47","663"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","0","10","0","10","280","2989","0","-120","2017-05-26 19:06:48","664"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","14","0","14","235","477","1","-300","2017-05-26 19:06:49","665"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","4","0","4","350","134","1","50","2017-05-26 19:06:50","666"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","0","1","0","0","20","1","5","160","728","0","-200","2017-05-26 19:06:51","667"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","1","0","0","0","20","1","5","349","826","0","-42","2017-05-26 19:06:51","668"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","1","0","0","1","15","1","0","389","4022","1","-20","2017-05-26 19:06:52","669"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","3","0","3","356","1014","1","-80","2017-05-26 19:06:56","670"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","3","0","3","380","3018","0","-20","2017-05-26 19:06:56","671"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","9","0","9","291","1312","1","-170","2017-05-26 19:06:56","672"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","0","1","0","0","21","1","6","160","346","0","-200","2017-05-26 19:06:57","673"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","5","0","5","340","364","1","60","2017-05-26 19:06:57","674"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","1","1","0","0","17","1","2","350","735","0","-30","2017-05-26 19:06:57","675"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","0","6","0","6","280","4441","1","-80","2017-05-26 19:06:57","676"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","1","0","0","0","21","1","6","349","565","0","-42","2017-05-26 19:06:58","677"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","0","1","0","0","15","1","0","250","3013","0","150","2017-05-26 19:06:59","678"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","11","0","11","260","2958","1","-140","2017-05-26 19:07:00","679"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","6","0","6","330","118","1","70","2017-05-26 19:07:03","680"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","4","0","4","345","557","1","-100","2017-05-26 19:07:03","681"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","10","0","10","280","1351","1","-190","2017-05-26 19:07:05","682"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","0","0","0","0","15","1","0","235","4536","0","-300","2017-05-26 19:07:06","683"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","0","1","0","0","16","1","1","250","2190","0","150","2017-05-26 19:07:08","684"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","1","0","0","0","16","1","1","389","2359","0","-20","2017-05-26 19:07:08","685"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","0","7","0","7","270","1719","1","-70","2017-05-26 19:07:08","686"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","1","1","0","0","18","1","3","350","452","0","-30","2017-05-26 19:07:08","687"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","7","0","7","320","0","1","80","2017-05-26 19:07:09","688"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","5","0","5","334","381","1","-120","2017-05-26 19:07:11","689"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","1","4","0","4","360","6261","1","-40","2017-05-26 19:07:12","690"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","0","0","0","0","16","1","1","235","368","0","-300","2017-05-26 19:07:13","691"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","11","0","11","269","1025","1","-210","2017-05-26 19:07:13","692"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","8","0","8","310","61","1","90","2017-05-26 19:07:15","693"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","0","8","0","8","260","779","1","-60","2017-05-26 19:07:15","694"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","0","1","0","0","17","1","2","250","1405","0","150","2017-05-26 19:07:16","695"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","1","0","0","0","17","1","2","389","813","0","-20","2017-05-26 19:07:16","696"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","0","0","0","0","17","1","2","235","417","0","-300","2017-05-26 19:07:20","697"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","0","0","0","0","390","17112","1","10","2017-05-26 19:07:21","698"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","9","0","9","300","197","1","100","2017-05-26 19:07:21","699"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","5","0","5","360","1980","0","-40","2017-05-26 19:07:22","700"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","12","0","12","258","1254","1","-230","2017-05-26 19:07:22","701"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","0","9","0","9","250","486","1","-50","2017-05-26 19:07:22","702"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","12","0","12","240","1552","1","-160","2017-05-26 19:07:23","703"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","1","0","0","0","18","1","3","389","569","0","-20","2017-05-26 19:07:23","704"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","0","1","0","0","18","1","3","250","1199","0","150","2017-05-26 19:07:24","705"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","0","0","0","0","18","1","3","235","874","0","-300","2017-05-26 19:07:27","706"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","10","0","10","290","66","1","110","2017-05-26 19:07:27","707"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","1","0","0","0","19","1","4","389","327","0","-20","2017-05-26 19:07:31","708"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","0","10","0","10","240","2321","1","-40","2017-05-26 19:07:31","709"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","6","0","6","360","1054","0","-40","2017-05-26 19:07:31","710"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","0","1","0","0","19","1","4","250","1204","0","150","2017-05-26 19:07:32","711"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","11","0","11","280","167","1","120","2017-05-26 19:07:34","712"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","13","0","13","247","1420","1","-250","2017-05-26 19:07:34","713"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","0","0","0","0","19","1","4","235","580","0","-300","2017-05-26 19:07:34","714"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","6","0","6","323","1190","1","-140","2017-05-26 19:07:34","715"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","0","1","0","1","380","8574","1","20","2017-05-26 19:07:37","716"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","13","0","13","220","2496","1","-180","2017-05-26 19:07:37","717"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","1","0","0","0","20","1","5","389","296","0","-20","2017-05-26 19:07:38","718"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","0","11","0","11","230","1076","1","-30","2017-05-26 19:07:39","719"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","0","1","0","0","20","1","5","250","1088","0","150","2017-05-26 19:07:40","720"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","7","0","7","360","1221","0","-40","2017-05-26 19:07:40","721"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","0","12","0","12","270","136","1","130","2017-05-26 19:07:40","722"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","0","0","0","0","20","1","5","235","338","0","-300","2017-05-26 19:07:41","723"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","1","1","0","0","19","1","4","350","23440","0","-30","2017-05-26 19:07:41","724"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","7","0","7","312","358","1","-160","2017-05-26 19:07:43","725"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","14","0","14","236","1534","1","-270","2017-05-26 19:07:44","726"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","1","0","0","0","21","1","6","389","397","0","-20","2017-05-26 19:07:44","727"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","0","12","0","12","220","792","1","-20","2017-05-26 19:07:46","728"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","8","0","8","360","703","0","-40","2017-05-26 19:07:47","729"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","0","1","0","0","21","1","6","250","1307","0","150","2017-05-26 19:07:47","730"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","0","0","0","0","21","1","6","235","610","0","-300","2017-05-26 19:07:48","731"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","1","1","0","0","20","1","5","350","1215","0","-30","2017-05-26 19:07:49","732"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","1","13","0","13","259","1812","1","110","2017-05-26 19:07:50","733"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","0","14","0","14","220","2324","0","-180","2017-05-26 19:07:53","734"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","1","13","0","13","200","1493","1","-40","2017-05-26 19:07:54","735"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","9","0","9","360","1588","0","-40","2017-05-26 19:07:55","736"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","1","0","1","1","14","0","14","248","25","1","90","2017-05-26 19:07:56","737"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","1","1","0","0","21","1","6","350","3212","0","-30","2017-05-26 19:08:01","738"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","2","0","2","369","14309","1","0","2017-05-26 19:08:01","739"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","1","1","1","1","14","0","14","180","470","1","-60","2017-05-26 19:08:01","740"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","10","0","10","360","2100","0","-40","2017-05-26 19:08:08","741"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","1","1","0","1","15","1","0","200","4598","1","-200","2017-05-26 19:08:11","742"
"A1F4N58CAX8IMK","sp_v1","3180JW2OT4DDUCW05OZZIC1JVVIJ5E","1","0","1","1","3","0","3","358","2219","1","-20","2017-05-26 19:08:12","743"
"ACZJ30L5U694Z","sp_v1","3RANCT1ZVFIOX8O3IXUQS0AMM72BU3","0","0","0","0","15","1","0","248","3717","0","90","2017-05-26 19:08:13","744"
"A25D8MUZP7CQEY","sp_v1","3LO69W1SU3EH5Z9KP5U32O50PT1GLV","1","0","1","1","8","0","8","301","645","1","-180","2017-05-26 19:08:14","745"
"A1ZKNQJO513B3W","sp_v1","3ND9UOO81K3D2LZK4AYLORROJHQWL9","0","1","0","1","15","1","0","160","1908","1","-80","2017-05-26 19:08:16","746"
"A1HK4I1TCQJR6P","sp_v1","320DUZ38G7NBA9LKMKIQM9S8L4WGJT","0","1","1","0","11","0","11","360","1775","0","-40","2017-05-26 19:08:17","747"
